"departamento","arma ","fecha","genero","población"
"CUNDINAMARCA","LLAVE MAESTRA","5/24/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/25/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/25/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/27/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/27/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/31/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/2/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/2/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/3/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/3/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/5/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/6/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/7/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/8/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/9/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/9/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/11/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/12/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/13/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/16/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/17/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/18/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/21/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/21/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/23/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/23/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/24/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/24/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/26/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/27/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/28/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/29/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/30/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/1/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/2/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/4/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/5/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/6/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/7/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/7/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/9/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/10/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/10/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/11/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/12/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/14/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/15/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/16/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/17/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/18/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/19/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/20/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/21/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/21/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/22/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/24/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/25/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/26/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/27/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/27/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/28/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/29/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/29/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/30/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/2/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/2/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/3/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/5/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/5/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/6/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/6/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/7/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/7/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/8/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/9/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/10/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/11/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/12/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/13/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/13/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/14/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/15/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/15/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/16/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/17/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/18/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/19/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/24/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/27/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","8/28/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","3/26/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","2/12/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","2/17/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","2/11/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/1/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","1/3/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","2/18/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","3/25/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/2/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/12/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/17/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","2/8/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","6/19/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","1/25/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","2/7/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/15/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","2/22/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/25/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","5/25/2022","MASCULINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","3/2/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","7/4/2022","FEMENINO","ADULTOS"
"CUNDINAMARCA","LLAVE MAESTRA","3/20/2022","MASCULINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","4/1/2022","FEMENINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","1/6/2022","MASCULINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","2/22/2022","FEMENINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","3/20/2022","MASCULINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","4/17/2022","FEMENINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","5/3/2022","FEMENINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","5/4/2022","MASCULINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","5/12/2022","FEMENINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","5/19/2022","FEMENINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","6/1/2022","FEMENINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","8/4/2022","MASCULINO","ADOLESCENTES"
"TOLIMA","LLAVE MAESTRA","4/11/2022","FEMENINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","3/21/2022","MASCULINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","4/6/2022","MASCULINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","4/24/2022","MASCULINO","ADULTOS"
"TOLIMA","LLAVE MAESTRA","5/1/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","1/8/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","1/8/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","1/22/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","2/11/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","2/19/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","2/20/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","2/20/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","2/23/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","3/12/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","3/15/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","3/30/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","3/31/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","4/11/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","4/27/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","5/3/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","5/9/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","5/24/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","6/9/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","6/16/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","7/25/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","7/23/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","4/14/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","7/13/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","2/8/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","2/14/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","3/31/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","4/29/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","4/29/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","4/7/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","5/15/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","6/18/2022","FEMENINO","ADULTOS"
"VALLE","LLAVE MAESTRA","8/21/2022","MASCULINO","ADULTOS"
"VALLE","LLAVE MAESTRA","5/12/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/20/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/26/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/7/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/14/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/16/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/23/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/4/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/18/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/20/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/8/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/11/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/23/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/3/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/25/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/6/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/15/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/15/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/20/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/27/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/5/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/7/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/25/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/5/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/11/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/15/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/26/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/14/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/9/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/12/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/10/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/18/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/3/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","8/4/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","8/25/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/13/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/20/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/6/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/17/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/26/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/29/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/11/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/16/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/17/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/2/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/24/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/26/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/1/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/26/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/27/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/10/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/17/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/9/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/16/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/21/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/22/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/7/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/24/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/19/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/27/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/5/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/22/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/24/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/7/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/27/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/28/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/9/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/6/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/9/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/10/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/11/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/13/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/23/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/4/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/10/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/12/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/20/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/21/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/3/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/12/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/15/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/17/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/19/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/20/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/23/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/25/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/29/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/3/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/3/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/14/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/16/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/19/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/22/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/1/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/8/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/13/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/14/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/22/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/22/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/24/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/27/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/26/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/29/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/3/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/18/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/28/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/30/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/30/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","8/3/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","8/3/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/10/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/12/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/12/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/31/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/1/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/16/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/4/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/30/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/3/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/4/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/24/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/26/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/9/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/12/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/13/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/16/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/21/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/7/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/8/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/2/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/7/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/22/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/30/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","8/2/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","8/4/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/1/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/2/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/7/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/8/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/10/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/15/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/21/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/30/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/3/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/17/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/19/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/8/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/23/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/22/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/8/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","7/30/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/1/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/6/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/21/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/6/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/12/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/24/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/11/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/25/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/16/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/25/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","6/1/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","5/5/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/21/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","1/29/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/2/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","2/24/2022","FEMENINO","ADULTOS"
"ANTIOQUIA","PALANCAS","3/23/2022","MASCULINO","ADULTOS"
"ANTIOQUIA","PALANCAS","4/2/2022","FEMENINO","ADULTOS"
